rate_date,id,currency_code,rate
2023-01-24,146211,USD,4.334100
2023-01-25,146212,USD,4.326500
2023-01-26,146213,USD,4.335400
2023-01-27,146214,USD,4.325200
2023-01-30,146215,USD,4.325800
2023-01-31,146216,USD,4.348000
2023-02-01,146217,USD,4.325400
2023-02-02,146218,USD,4.280300
2023-02-03,146219,USD,4.292800
2023-02-06,146220,USD,4.383300
2023-02-07,146221,USD,4.432500
2023-02-08,146222,USD,4.407400
2023-02-09,146223,USD,4.400300
2023-02-10,146224,USD,4.456500
2023-02-13,146225,USD,4.485600
2023-02-14,146226,USD,4.446300
2023-02-15,146227,USD,4.437200
2023-02-16,146228,USD,4.460100
2023-02-17,146229,USD,4.488800
2023-02-20,146230,USD,4.451500
2023-02-21,146231,USD,4.452400
2023-02-22,146232,USD,4.468700
2023-02-23,146233,USD,4.487300
2023-02-24,146234,USD,4.463000
2023-02-27,146235,USD,4.469700
2023-02-28,146236,USD,4.447500
2023-03-01,146237,USD,4.409400
2023-03-02,146238,USD,4.400200
2023-03-03,146239,USD,4.434100
2023-03-06,146240,USD,4.428900
2023-03-07,146241,USD,4.398100
2023-03-08,146242,USD,4.462600
2023-03-09,146243,USD,4.435600
2023-03-10,146244,USD,4.426600
2023-03-13,146245,USD,4.390600
2023-03-14,146246,USD,4.379300
2023-03-15,146247,USD,4.403000
2023-03-16,146248,USD,4.424800
2023-03-17,146249,USD,4.420200
2023-03-20,146250,USD,4.413000
2023-03-21,146251,USD,4.371500
2023-03-22,146252,USD,4.346700
2023-03-23,146253,USD,4.301100
2023-03-24,146254,USD,4.374200
2023-03-27,146255,USD,4.351800
2023-03-28,146256,USD,4.330000
2023-03-29,146257,USD,4.324700
2023-03-30,146258,USD,4.304300
2023-03-31,146259,USD,4.293400
2023-04-03,146260,USD,4.316800
2023-04-04,146261,USD,4.285500
2023-04-05,146262,USD,4.273900
2023-04-06,146263,USD,4.303300
2023-04-07,146264,USD,4.293200
2023-04-11,146265,USD,4.291700
2023-04-12,146266,USD,4.271300
2023-04-13,146267,USD,4.222500
2023-04-14,146268,USD,4.204200
2023-04-17,146269,USD,4.226100
2023-04-18,146270,USD,4.215100
2023-04-19,146271,USD,4.224400
2023-04-20,146272,USD,4.202400
2023-04-21,146273,USD,4.200600
2023-04-24,146274,USD,4.190500
2023-04-25,146275,USD,4.164900
2023-04-26,146276,USD,4.155700
2023-04-27,146277,USD,4.154100
2023-04-28,146278,USD,4.175300
2023-05-02,146279,USD,4.182300
2023-05-04,146280,USD,4.154700
2023-05-05,146281,USD,4.161200
2023-05-08,146282,USD,4.138400
2023-05-09,146283,USD,4.160900
2023-05-10,146284,USD,4.153200
2023-05-11,146285,USD,4.141400
2023-05-12,146286,USD,4.163800
2023-05-15,146287,USD,4.149000
2023-05-16,146288,USD,4.122800
2023-05-17,146289,USD,4.150400
2023-05-18,146290,USD,4.192900
2023-05-19,146291,USD,4.205300
2023-05-22,146292,USD,4.188100
2023-05-23,146293,USD,4.163400
2023-05-24,146294,USD,4.157300
2023-05-25,146295,USD,4.199400
2023-05-26,146296,USD,4.215600
2023-05-29,146297,USD,4.223400
2023-05-30,146298,USD,4.224200
2023-05-31,146299,USD,4.255900
2023-06-01,146300,USD,4.239900
2023-06-02,146301,USD,4.190300
2023-06-05,146302,USD,4.193300
2023-06-06,146303,USD,4.196400
2023-06-07,146304,USD,4.188700
2023-06-09,146305,USD,4.154500
2023-06-12,146306,USD,4.116900
2023-06-13,146307,USD,4.143900
2023-06-14,146308,USD,4.139300
2023-06-15,146309,USD,4.120300
2023-06-16,146310,USD,4.071500
2023-06-19,146311,USD,4.068000
2023-06-20,146312,USD,4.058000
2023-06-21,146313,USD,4.064800
2023-06-22,146314,USD,4.033000
2023-06-23,146315,USD,4.089300
2023-06-26,146316,USD,4.066900
2023-06-27,146317,USD,4.048100
2023-06-28,146318,USD,4.071900
2023-06-29,146319,USD,4.083200
2023-06-30,146320,USD,4.106600
2023-07-03,146321,USD,4.071400
2023-07-04,146322,USD,4.063600
2023-07-05,146323,USD,4.086900
2023-07-06,146324,USD,4.119100
2023-07-07,146325,USD,4.118900
2023-07-10,146326,USD,4.063200
2023-07-11,146327,USD,4.037400
2023-07-12,146328,USD,4.034700
2023-07-13,146329,USD,3.972400
2023-07-14,146330,USD,3.961700
2023-07-17,146331,USD,3.961600
2023-07-18,146332,USD,3.945100
2023-07-19,146333,USD,3.961200
2023-07-20,146334,USD,3.971000
2023-07-21,146335,USD,3.999000
2023-07-24,146336,USD,4.021000
2023-07-25,146337,USD,4.008000
2023-07-26,146338,USD,3.994900
2023-07-27,146339,USD,3.970200
2023-07-28,146340,USD,4.037700
2023-07-31,146341,USD,3.999500
2023-08-01,146342,USD,4.026200
2023-08-02,146343,USD,4.049700
2023-08-03,146344,USD,4.081000
2023-08-04,146345,USD,4.062000
2023-08-07,146346,USD,4.034700
2023-08-08,146347,USD,4.039600
2023-08-09,146348,USD,4.059200
2023-08-10,146349,USD,4.052100
2023-08-11,146350,USD,4.050100
2023-08-14,146351,USD,4.052500
2023-08-16,146352,USD,4.083200
2023-08-17,146353,USD,4.109400
2023-08-18,146354,USD,4.128500
2023-08-21,146355,USD,4.112400
2023-08-22,146356,USD,4.092400
2023-08-23,146357,USD,4.143800
2023-08-24,146358,USD,4.118000
2023-08-25,146359,USD,4.141900
2023-08-28,146360,USD,4.140000
2023-08-29,146361,USD,4.134100
2023-08-30,146362,USD,4.116700
2023-08-31,146363,USD,4.107400
2023-09-01,146364,USD,4.126300
2023-09-04,146365,USD,4.135300
2023-09-05,146366,USD,4.164300
2023-09-06,146367,USD,4.189500
2023-09-07,146368,USD,4.289000
2023-09-08,146369,USD,4.295800
2023-09-11,146370,USD,4.307700
2023-09-12,146371,USD,4.371100
2023-09-13,146372,USD,4.322500
2023-09-14,146373,USD,4.312000
2023-09-15,146374,USD,4.341800
2023-09-18,146375,USD,4.348900
2023-09-19,146376,USD,4.347200
2023-09-20,146377,USD,4.350100
2023-09-21,146378,USD,4.336500
2023-09-22,146379,USD,4.326900
2023-09-25,146380,USD,4.318800
2023-09-26,146381,USD,4.348500
2023-09-27,146382,USD,4.362200
2023-09-28,146383,USD,4.406200
2023-09-29,146384,USD,4.369700
2023-10-02,146385,USD,4.363400
2023-10-03,146386,USD,4.401200
2023-10-04,146387,USD,4.415500
2023-10-05,146388,USD,4.376800
2023-10-06,146389,USD,4.360800
2023-10-09,146390,USD,4.343900
2023-10-10,146391,USD,4.298500
2023-10-11,146392,USD,4.258900
2023-10-12,146393,USD,4.265900
2023-10-13,146394,USD,4.303300
2023-10-16,146395,USD,4.250500
2023-10-17,146396,USD,4.213100
2023-10-18,146397,USD,4.203500
2023-10-19,146398,USD,4.226400
2023-10-20,146399,USD,4.219400
2023-10-23,146400,USD,4.202200
2023-10-24,146401,USD,4.188400
2023-10-25,146402,USD,4.228400
2023-10-26,146403,USD,4.239500
2023-10-27,146404,USD,4.226700
2023-10-30,146405,USD,4.204000
2023-10-31,146406,USD,4.168400
2023-11-02,146407,USD,4.196300
2023-11-03,146408,USD,4.185700
2023-11-06,146409,USD,4.151200
2023-11-07,146410,USD,4.166700
2023-11-08,146411,USD,4.180400
2023-11-09,146412,USD,4.151300
2023-11-10,146413,USD,4.142300
2023-11-13,146414,USD,4.147400
2023-11-14,146415,USD,4.121000
2023-11-15,146416,USD,4.045300
2023-11-16,146417,USD,4.041500
2023-11-17,146418,USD,4.032700
2023-11-20,146419,USD,3.993800
2023-11-21,146420,USD,3.988200
2023-11-22,146421,USD,4.018000
2023-11-23,146422,USD,3.996900
2023-11-24,146423,USD,4.010300
2023-11-27,146424,USD,3.976900
2023-11-28,146425,USD,3.975000
2023-11-29,146426,USD,3.947800
2023-11-30,146427,USD,3.981000
2023-12-01,146428,USD,3.991000
2023-12-04,146429,USD,3.985000
2023-12-05,146430,USD,3.991000
2023-12-06,146431,USD,4.020200
2023-12-07,146432,USD,4.019900
2023-12-08,146433,USD,4.018100
2023-12-11,146434,USD,4.027700
2023-12-12,146435,USD,4.020400
2023-12-13,146436,USD,4.014900
2023-12-14,146437,USD,3.948400
2023-12-15,146438,USD,3.932600
2023-12-18,146439,USD,3.962500
2023-12-19,146440,USD,3.959100
2023-12-20,146441,USD,3.952700
2023-12-21,146442,USD,3.964500
2023-12-22,146443,USD,3.933800
2023-12-27,146444,USD,3.917800
2023-12-28,146445,USD,3.899000
2023-12-29,146446,USD,3.935000
2026-01-23,151305,USD,3.583100
2024-01-02,177887,USD,3.943200
2024-01-03,177888,USD,3.990900
2024-01-04,177889,USD,3.968400
2024-01-05,177890,USD,3.985000
2024-01-08,177891,USD,3.981200
2024-01-09,177892,USD,3.961200
2024-01-10,177893,USD,3.965600
2024-01-11,177894,USD,3.968000
2024-01-12,177895,USD,3.974600
2024-01-15,177896,USD,3.996300
2024-01-16,177897,USD,4.035800
2024-01-17,177898,USD,4.043400
2024-01-18,177899,USD,4.043700
2024-01-19,177900,USD,4.028900
2024-01-22,177901,USD,3.997200
2024-01-23,177902,USD,4.013300
2024-01-24,177903,USD,4.013100
2024-01-25,177904,USD,4.018900
2024-01-26,177905,USD,4.039300
2024-01-29,177906,USD,4.032600
2024-01-30,177907,USD,4.030100
2024-01-31,177908,USD,4.013500
2024-02-01,177909,USD,4.004700
2024-02-02,177910,USD,3.964100
2024-02-05,177911,USD,4.024400
2024-02-06,177912,USD,4.048400
2024-02-07,177913,USD,4.036200
2024-02-08,177914,USD,4.029200
2024-02-09,177915,USD,4.009600
2024-02-12,177916,USD,4.018900
2024-02-13,177917,USD,4.013600
2024-02-14,177918,USD,4.059300
2024-02-15,177919,USD,4.049500
2024-02-16,177920,USD,4.032500
2024-02-19,177921,USD,4.026900
2024-02-20,177922,USD,3.999400
2024-02-21,177923,USD,3.996600
2024-02-22,177924,USD,3.980400
2024-02-23,177925,USD,4.005000
2024-02-26,177926,USD,3.977600
2024-02-27,177927,USD,3.968200
2024-02-28,177928,USD,3.992200
2024-02-29,177929,USD,3.980300
2024-03-01,177930,USD,3.992200
2024-03-04,177931,USD,3.982000
2024-03-05,177932,USD,3.983800
2024-03-06,177933,USD,3.963000
2024-03-07,177934,USD,3.948500
2024-03-08,177935,USD,3.939200
2024-03-11,177936,USD,3.926200
2024-03-12,177937,USD,3.916200
2024-03-13,177938,USD,3.926900
2024-03-14,177939,USD,3.918300
2024-03-15,177940,USD,3.939200
2024-03-18,177941,USD,3.952800
2024-03-19,177942,USD,3.986600
2024-03-20,177943,USD,3.989500
2024-03-21,177944,USD,3.943100
2024-03-22,177945,USD,3.992800
2024-03-25,177946,USD,3.983300
2024-03-26,177947,USD,3.970400
2024-03-27,177948,USD,3.985700
2024-03-28,177949,USD,4.008100
2024-03-29,177950,USD,3.988600
2024-04-02,177951,USD,4.000900
2024-04-03,177952,USD,3.984300
2024-04-04,177953,USD,3.951500
2024-04-05,177954,USD,3.957100
2024-04-08,177955,USD,3.954600
2024-04-09,177956,USD,3.922300
2024-04-10,177957,USD,3.926400
2024-04-11,177958,USD,3.970700
2024-04-12,177959,USD,3.998300
2024-04-15,177960,USD,4.020900
2024-04-16,177961,USD,4.068700
2024-04-17,177962,USD,4.074100
2024-04-18,177963,USD,4.055900
2024-04-19,177964,USD,4.068800
2024-04-22,177965,USD,4.054000
2024-04-23,177966,USD,4.061000
2024-04-24,177967,USD,4.041700
2024-04-25,177968,USD,4.027600
2024-04-26,177969,USD,4.024500
2024-04-29,177970,USD,4.034600
2024-04-30,177971,USD,4.034100
2024-05-02,177972,USD,4.047400
2024-05-06,177973,USD,4.020200
2024-05-07,177974,USD,4.005600
2024-05-08,177975,USD,4.020200
2024-05-09,177976,USD,4.007600
2024-05-10,177977,USD,3.986600
2024-05-13,177978,USD,3.985300
2024-05-14,177979,USD,3.970100
2024-05-15,177980,USD,3.936800
2024-05-16,177981,USD,3.919500
2024-05-17,177982,USD,3.936300
2024-05-20,177983,USD,3.914900
2024-05-21,177984,USD,3.917500
2024-05-22,177985,USD,3.924300
2024-05-23,177986,USD,3.939400
2024-05-24,177987,USD,3.937600
2024-05-27,177988,USD,3.919600
2024-05-28,177989,USD,3.918300
2024-05-29,177990,USD,3.924400
2024-05-31,177991,USD,3.938900
2024-06-03,177992,USD,3.950100
2024-06-04,177993,USD,3.944800
2024-06-05,177994,USD,3.960700
2024-06-06,177995,USD,3.953000
2024-06-07,177996,USD,3.938900
2024-06-10,177997,USD,4.015900
2024-06-11,177998,USD,4.044300
2024-06-12,177999,USD,4.034200
2024-06-13,178000,USD,4.011900
2024-06-14,178001,USD,4.076000
2024-06-17,178002,USD,4.072800
2024-06-18,178003,USD,4.054900
2024-06-19,178004,USD,4.038700
2024-06-20,178005,USD,4.034500
2024-06-21,178006,USD,4.052700
2024-06-24,178007,USD,4.031900
2024-06-25,178008,USD,3.997500
2024-06-26,178009,USD,4.029100
2024-06-27,178010,USD,4.031200
2024-06-28,178011,USD,4.032000
2024-07-01,178012,USD,3.991500
2024-07-02,178013,USD,4.037500
2024-07-03,178014,USD,3.999000
2024-07-04,178015,USD,3.978400
2024-07-05,178016,USD,3.958100
2024-07-08,178017,USD,3.947000
2024-07-09,178018,USD,3.939100
2024-07-10,178019,USD,3.932400
2024-07-11,178020,USD,3.925700
2024-07-12,178021,USD,3.909900
2024-07-15,178022,USD,3.896000
2024-07-16,178023,USD,3.908300
2024-07-17,178024,USD,3.921000
2024-07-18,178025,USD,3.929600
2024-07-19,178026,USD,3.946100
2024-07-22,178027,USD,3.930700
2024-07-23,178028,USD,3.935500
2024-07-24,178029,USD,3.949800
2024-07-25,178030,USD,3.961900
2024-07-26,178031,USD,3.941500
2024-07-29,178032,USD,3.955600
2024-07-30,178033,USD,3.956700
2024-07-31,178034,USD,3.968900
2024-08-01,178035,USD,3.980200
2024-08-02,178036,USD,3.967200
2024-08-05,178037,USD,3.933100
2024-08-06,178038,USD,3.946700
2024-08-07,178039,USD,3.952600
2024-08-08,178040,USD,3.952000
2024-08-09,178041,USD,3.960400
2024-08-12,178042,USD,3.948800
2024-08-13,178043,USD,3.931400
2024-08-14,178044,USD,3.896300
2024-08-16,178045,USD,3.891400
2024-08-19,178046,USD,3.868200
2024-08-20,178047,USD,3.850600
2024-08-21,178048,USD,3.856500
2024-08-22,178049,USD,3.845600
2024-08-23,178050,USD,3.845300
2024-08-26,178051,USD,3.828400
2024-08-27,178052,USD,3.833100
2024-08-28,178053,USD,3.853900
2024-08-29,178054,USD,3.867000
2024-08-30,178055,USD,3.864400
